path_id,startpoint,endpoint,path_group,data_arrival_time_s,required_time_s,slack_s,rank
aes__clk820ps__abc0__pd500__rlabase__path0188,text_out[13]$_DFF_P_/Q,text_out[13],clk,3.12e-10,6.56e-10,3.44e-10,188
aes__clk820ps__abc0__pd500__rlabase__path0189,text_out[15]$_DFF_P_/Q,text_out[15],clk,3.115e-10,6.56e-10,3.445e-10,189
aes__clk820ps__abc0__pd500__rlabase__path0190,text_out[71]$_DFF_P_/Q,text_out[71],clk,3.113e-10,6.56e-10,3.447e-10,190
aes__clk820ps__abc0__pd500__rlabase__path0191,u0.w[0][2]$_DFF_P_/Q,u0.w[3][2]$_DFF_P_/D,clk,6.338e-10,9.787e-10,3.448e-10,191
aes__clk820ps__abc0__pd500__rlabase__path0192,text_out[88]$_DFF_P_/Q,text_out[88],clk,3.11e-10,6.56e-10,3.45e-10,192
aes__clk820ps__abc0__pd500__rlabase__path0193,text_out[69]$_DFF_P_/Q,text_out[69],clk,3.106e-10,6.56e-10,3.454e-10,193
aes__clk820ps__abc0__pd500__rlabase__path0194,text_out[53]$_DFF_P_/Q,text_out[53],clk,3.105e-10,6.56e-10,3.455e-10,194
aes__clk820ps__abc0__pd500__rlabase__path0195,u0.w[0][1]$_DFF_P_/Q,u0.w[3][1]$_DFF_P_/D,clk,6.383e-10,9.841e-10,3.458e-10,195
aes__clk820ps__abc0__pd500__rlabase__path0196,text_out[12]$_DFF_P_/Q,text_out[12],clk,3.102e-10,6.56e-10,3.458e-10,196
aes__clk820ps__abc0__pd500__rlabase__path0197,text_out[9]$_DFF_P_/Q,text_out[9],clk,3.101e-10,6.56e-10,3.459e-10,197
aes__clk820ps__abc0__pd500__rlabase__path0198,text_out[21]$_DFF_P_/Q,text_out[21],clk,3.099e-10,6.56e-10,3.461e-10,198
aes__clk820ps__abc0__pd500__rlabase__path0199,text_out[11]$_DFF_P_/Q,text_out[11],clk,3.098e-10,6.56e-10,3.462e-10,199
aes__clk820ps__abc0__pd500__rlabase__path0200,text_out[117]$_DFF_P_/Q,text_out[117],clk,3.096e-10,6.56e-10,3.464e-10,200
